window_start,window_end,lookahead_start,lookahead_end,churned,contract_start_date,contract_id,merchant_name,web_access_enabled,api_access_enabled,csv_export_enabled,renewals_in_lookahead,user_count,metric_bundle_count,mfa_enabled,api_calls_per_month,logins_in_window,renewal_revenue_in_window,new_business_revenue_in_window,upsell_revenue_in_window,contract_age,AvgUniqueUsers,SessionCount,PageviewCount,SavedReportCount,CompareGroupCount,supportTicketCount,PageviewSlope,SessionSlope,ScheduledReportSlope,SavedReportSlope,CompareGroupSlope,minTicketSentiment,maxTicketOpenTime,avgTicketSentiment
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2014-10-01,CNT000821,Merchant 000821,True,True,True,0,312,512,1,15595276,0,0.00,0.00,0.00,1764,112.8004,1315.8906,23411.5356,21.0595,342.2279,34.8769,-1599.1636,48.4108,0.0,19.9802,282.4119,0.9629,4.0,0.98085
2018-01-31,2018-07-31,2018-07-31,2018-10-31,1.0,2016-08-01,CNT000888,Merchant 000888,True,True,True,1,299555,161,1,0,0,0.00,0.00,0.00,729,95.5268,168.0986,379.4962,0.0,0.0,0.0,-28.6291,-93.5089,0.0,0.0,0.0,,,
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2015-06-01,CNT001015,Merchant 001015,True,True,True,0,1592,258,1,0,17,702123.70,0.00,74227.74,1521,20.8315,1877.1886,30453.9593,0.0,0.0,0.0,-453.3886,-90.3543,0.0,0.0,0.0,,,
2018-09-30,2019-03-30,2019-03-30,2019-06-30,0.0,2016-08-01,CNT000520,Merchant 000520,True,True,True,0,6486,431,1,0,0,0.00,0.00,0.00,971,1349.7068,4483.96,73763.3737,148.6876,733.3239,59.4394,-2682.4299,75.1589,130.785,185.0872,568.9169,-0.5423,20.0,0.4605333333333334
2018-11-30,2019-05-30,2019-05-30,2019-08-30,0.0,2016-08-19,CNT000957,Merchant 000957,True,True,True,2,3879,465,1,2839385,0,0.00,0.00,0.00,1014,2146.8585,18861.8177,235962.6081,37.6498,2071.0068,0.0,13310.2239,1168.4121,16.9947,38.409,1785.0002,,,
2018-07-31,2019-01-31,2019-01-31,2019-04-30,0.0,2017-06-01,CNT000563,Merchant 000563,True,False,True,0,973,238,1,0,0,0.00,0.00,0.00,609,111.619,16466.5657,174846.5798,51.7203,188.8286,0.0,-5086.4809,1969.1919,0.0,18.4344,54.1264,,,
2019-03-31,2019-09-30,2019-09-30,2019-12-30,1.0,2017-12-04,CNT000217,Merchant 000217,True,True,True,1,1715,342,1,0,0,0.00,0.00,0.00,665,199.6595,1021.137,15882.1061,99.7117,847.4324,0.0,2821.1483,319.4112,0.0,77.6156,748.3843,,,
2019-02-28,2019-08-28,2019-08-28,2019-11-28,0.0,2018-02-01,CNT000709,Merchant 000709,True,True,True,0,811,445,1,0,0,0.00,0.00,0.00,573,83.6694,38.885,71.4127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-11-30,2019-05-30,2019-05-30,2019-08-30,0.0,2018-09-18,CNT000014,Merchant 000014,True,True,True,0,1672,276,1,0,0,0.00,0.00,0.00,254,119.9156,524.6157,8684.2584,9.2524,220.6018,0.0,638.9443,50.0845,0.0,10.9587,224.8445,,,
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2018-12-05,CNT000073,Merchant 000073,True,True,True,0,645,499,1,15772291,0,0.00,0.00,0.00,207,140.7504,1745.1088,31785.804,0.0,173.1154,0.0,13294.0181,692.8264,0.0,0.0,196.615,,,
2018-06-30,2018-12-30,2018-12-30,2019-03-30,0.0,2017-12-01,CNT000019,Merchant 000019,True,True,True,0,537,503,1,0,15,1068106.04,0.00,64863.82,394,198.0786,17863.8793,197452.947,169.6606,69.1218,41.4451,-715.9738,282.8417,142.4653,134.9358,64.7245,0.9226,42.0,0.9384
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2019-02-01,CNT000341,Merchant 000341,True,True,True,0,1830,435,1,138693931,0,0.00,0.00,0.00,302,3001.3086,163327.3092,2217689.2,261.9715,1485.2583,18.8125,107861.7818,-735.0049,209.382,235.3699,1160.7289,0.0,3.0,0.0
2019-04-30,2019-10-30,2019-10-30,2020-01-30,0.0,2018-03-31,CNT000617,Merchant 000617,True,True,True,0,940,351,1,0,17,1243032.39,0.00,0.00,578,293.9311,1396.1323,15163.164,47.4159,325.3249,0.0,-4673.0641,-173.6775,0.0,39.2012,128.9147,,,
2019-02-28,2019-08-28,2019-08-28,2019-11-28,0.0,2016-01-01,CNT000525,Merchant 000525,True,False,True,0,1853,454,1,0,0,0.00,0.00,0.00,1335,1301.8114,42052.7343,593870.2032,190.6191,1563.4285,56.0897,-35987.564,-647.6734,0.0,166.1682,1175.2994,0.4939,45.0,0.7878999999999999
2018-09-30,2019-03-30,2019-03-30,2019-06-30,0.0,2014-01-01,CNT000447,Merchant 000447,True,True,True,0,264108,447,1,401590662,0,0.00,0.00,0.00,1914,4353.2093,33929.2833,370229.7239,43.7744,449.2519,18.9476,-60511.1409,-3385.5135,17.4269,48.8409,437.6144,0.2263,2.0,0.2263
2019-02-28,2019-08-28,2019-08-28,2019-11-28,0.0,2015-12-01,CNT000553,Merchant 000553,True,True,True,0,291,367,1,0,0,0.00,0.00,0.00,1366,1250.9077,5109.4556,72450.9314,0.0,214.1058,0.0,-3151.9755,-256.3866,0.0,0.0,173.1429,,,
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2017-07-01,CNT000064,Merchant 000064,True,False,True,1,1048,373,1,0,18,438833.60,0.00,0.00,668,289.4937,6330.5778,52949.2331,35.2236,392.3748,0.0,10097.1807,1570.4295,0.0,17.5573,418.0394,,,
2018-08-31,2019-02-28,2019-02-28,2019-05-28,0.0,2013-02-01,CNT000488,Merchant 000488,True,True,True,0,865,238,1,0,0,0.00,0.00,0.00,2218,75.8696,2064.1305,58640.6167,10.335,0.0,218.9883,-2192.2369,-15.1123,0.0,11.4485,0.0,0.6272,96.0,0.8256333333333332
2018-09-30,2019-03-30,2019-03-30,2019-06-30,0.0,2016-09-30,CNT000950,Merchant 000950,True,True,True,0,138,256,1,0,0,0.00,0.00,0.00,911,225.788,2378.6218,34076.1839,0.0,110.4533,0.0,2101.7571,84.1078,0.0,0.0,110.0559,,,
2019-01-31,2019-07-31,2019-07-31,2019-10-31,0.0,2015-12-25,CNT000798,Merchant 000798,True,True,True,0,4776,472,1,0,0,0.00,0.00,0.00,1314,2631.9886,54536.1463,1062429.3,69.4411,1447.1572,18.7553,216645.6924,9469.7532,0.0,77.406,1302.5755,0.9105,14.0,0.9105
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2017-02-01,CNT000880,Merchant 000880,True,True,True,0,3969,414,1,2450312,15,3034633.27,0.00,535491.81,818,1387.8703,10125.2698,125827.8094,144.2605,551.2771,21.2259,11938.3577,711.2332,13.9698,181.7929,544.4311,0.9796,0.0,0.9796
2018-05-31,2018-11-30,2018-11-30,2019-02-28,0.0,2013-07-01,CNT000560,Merchant 000560,True,True,True,3,7933,510,1,557802767,0,0.00,0.00,0.00,1978,5834.9141,146508.0043,3786107.0,220.005,5038.6187,104.4685,-398165.6323,2110.0077,0.0,169.4332,4503.2741,-0.1131,23.0,0.6691333333333334
2018-04-30,2018-10-30,2018-10-30,2019-01-30,0.0,2017-02-01,CNT000099,Merchant 000099,True,True,True,0,316606,286,1,0,0,0.00,0.00,0.00,636,54.5759,627.732,10772.4949,27.4933,81.5607,0.0,-3273.3381,-81.8504,0.0,0.0,64.8362,,,
2018-11-30,2019-05-30,2019-05-30,2019-08-30,0.0,2017-12-15,CNT000107,Merchant 000107,True,True,True,0,307445,301,1,0,0,0.00,0.00,0.00,531,156.0647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-06-30,2018-12-30,2018-12-30,2019-03-30,0.0,2018-05-11,CNT000933,Merchant 000933,True,True,True,0,847,256,1,0,0,0.00,0.00,0.00,233,52.4205,48.8121,453.7241,0.0,46.8649,0.0,0.0,0.0,0.0,0.0,47.3469,,,
2018-07-31,2019-01-31,2019-01-31,2019-04-30,0.0,2012-11-01,CNT000434,Merchant 000434,True,True,True,0,4543,469,1,7132665,18,3428992.05,0.00,372800.83,2282,4924.3119,13639.1955,144347.5933,74.2359,1663.0115,171.3692,8727.2844,1344.1993,35.2797,75.077,1080.9107,0.9378,78.0,0.99109
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2017-11-16,CNT000022,Merchant 000022,True,True,True,0,1934,448,1,0,17,415030.02,0.00,450672.51,530,292.2935,4160.0503,49810.5575,8.8208,606.2916,22.1564,-5577.8911,51.152,0.0,9.6405,549.1251,0.97,3.0,0.97
2018-05-31,2018-11-30,2018-11-30,2019-02-28,0.0,2015-07-01,CNT000991,Merchant 000991,True,True,True,0,845,163,1,0,0,0.00,0.00,0.00,1248,132.7791,873.0254,21505.4247,0.0,21.0188,0.0,-6841.6881,-116.6296,0.0,0.0,21.3342,,,
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2014-06-01,CNT000594,Merchant 000594,True,True,True,1,2026,279,1,0,0,0.00,0.00,0.00,2008,269.8117,2451.8339,25547.0818,9.4937,62.1122,0.0,667.2659,349.9082,0.0,11.309,44.9434,,,
2018-03-31,2018-09-30,2018-09-30,2018-12-30,0.0,2013-01-01,CNT000390,Merchant 000390,True,True,True,0,4911,505,1,24385460,0,0.00,0.00,0.00,2098,1897.954,64410.587,1924525.0,0.0,1403.9947,44.3543,-11420.7225,1553.5585,0.0,0.0,1556.3954,0.9587,42.0,0.963
2019-04-30,2019-10-30,2019-10-30,2020-01-30,0.0,2018-08-01,CNT000278,Merchant 000278,True,True,True,0,3850,440,1,0,0,0.00,0.00,0.00,455,74.528,426.6626,6422.4091,0.0,26.6494,19.0986,-398.8342,-28.3883,0.0,0.0,27.1999,0.9887,0.0,0.9887
2019-02-28,2019-08-28,2019-08-28,2019-11-28,0.0,2015-03-01,CNT000949,Merchant 000949,True,True,True,1,314731,410,1,4491470,0,0.00,0.00,0.00,1641,5926.7262,173183.1017,1682247.2,530.8789,1937.2516,41.7179,-8881.598,2243.4564,30.9299,361.1404,1850.692,0.902,29.0,0.9264
2018-04-30,2018-10-30,2018-10-30,2019-01-30,0.0,2014-05-01,CNT000661,Merchant 000661,True,True,True,0,1799,233,1,598493686,0,0.00,0.00,0.00,1643,81.9389,3832.6081,55796.5018,0.0,235.8446,349.0611,-1972.0935,53.3961,0.0,0.0,227.1898,0.8555,51.0,0.9709975
2018-06-30,2018-12-30,2018-12-30,2019-03-30,0.0,2018-02-01,CNT000207,Merchant 000207,True,True,True,1,1693,466,1,0,0,0.00,0.00,0.00,332,184.5102,1668.9567,32854.306,254.5789,428.1052,0.0,-34178.5121,-1116.796,0.0,0.0,0.0,,,
2017-11-30,2018-05-30,2018-05-30,2018-08-30,0.0,2012-07-01,CNT000437,Merchant 000437,True,True,True,0,804,292,1,0,0,0.00,0.00,0.00,2159,128.9298,374.0745,20398.2799,0.0,49.5131,0.0,0.0,0.0,0.0,0.0,49.3234,,,
2019-04-30,2019-10-30,2019-10-30,2020-01-30,0.0,2018-10-01,CNT000314,Merchant 000314,True,True,True,0,144,459,1,0,0,0.00,0.00,0.00,394,105.1404,4009.1028,41447.7611,0.0,47.8699,0.0,465.144,94.4761,0.0,0.0,49.8256,,,
2018-08-31,2019-02-28,2019-02-28,2019-05-28,0.0,2012-05-01,CNT000395,Merchant 000395,True,True,True,0,1908,388,1,562209392,0,0.00,0.00,0.00,2494,1213.4215,35498.221,521939.7979,178.3518,3155.087,441.5977,-22234.7298,60.7463,16.4033,172.0371,2094.3957,0.0103,93.0,0.7929513888888889
2018-03-31,2018-09-30,2018-09-30,2018-12-30,0.0,2018-01-01,CNT000591,Merchant 000591,True,True,True,0,1993,333,1,0,20,0.00,0.00,1153245.03,272,68.8235,2009.2022,75568.3341,75.4113,338.337,84.5554,-10677.4165,-350.8474,0.0,0.0,87.0968,0.9682,88.0,0.9925666666666666
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2016-03-31,CNT000578,Merchant 000578,True,True,True,0,4453,388,1,1267192,0,0.00,0.00,0.00,1339,745.558,3946.3628,40342.8874,0.0,83.0366,0.0,-2506.4879,-197.3693,0.0,0.0,49.1743,,,
2018-07-31,2019-01-31,2019-01-31,2019-04-30,0.0,2017-02-15,CNT000008,Merchant 000008,True,True,True,1,331,414,1,0,0,0.00,0.00,0.00,715,120.3298,9820.7672,84119.0154,100.9489,1185.532,80.5375,-6703.2058,364.4667,0.0,54.2469,835.3121,0.9515,16.0,0.9729
2018-08-31,2019-02-28,2019-02-28,2019-05-28,0.0,2012-11-01,CNT000392,Merchant 000392,True,True,True,0,287060,423,1,736401253,0,0.00,0.00,0.00,2310,12596.1422,103415.4817,2045404.7,281.2428,3855.4626,110.1373,-60726.0818,1174.2336,214.8353,212.1166,3552.6771,0.6597,119.0,0.9217888888888888
2018-04-30,2018-10-30,2018-10-30,2019-01-30,1.0,2016-12-23,CNT000081,Merchant 000081,True,True,True,1,312400,272,1,0,0,0.00,0.00,0.00,676,148.7342,208.2277,6591.6797,11.1267,65.6793,0.0,2450.2841,64.5739,0.0,9.6986,67.9621,,,
2019-02-28,2019-08-28,2019-08-28,2019-11-28,0.0,2013-06-01,CNT000398,Merchant 000398,True,True,True,0,281263,442,0,11570676,0,0.00,0.00,0.00,2279,2676.628,22016.9789,277578.3938,62.9111,1134.7038,0.0,-18713.3503,-357.3366,95.2591,76.1868,1076.8355,,,
2018-02-28,2018-08-28,2018-08-28,2018-11-28,0.0,2015-06-01,CNT000785,Merchant 000785,True,False,False,0,334737,271,1,0,0,0.00,0.00,0.00,1184,3057.3195,52822.668,1219478.3,101.2602,1527.862,39.6419,-129785.2071,-4118.2306,33.691,50.7841,1410.5585,-0.8286,49.0,-0.8286
2018-02-28,2018-08-28,2018-08-28,2018-11-28,0.0,2014-02-01,CNT000639,Merchant 000639,True,True,True,0,256381,303,1,0,0,0.00,0.00,0.00,1669,317.0111,3690.3862,128895.7822,837.108,6809.9847,0.0,-5178.3652,-605.9912,0.0,44.0359,620.7446,,,
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2015-11-01,CNT001029,Merchant 001029,True,False,True,0,799,340,1,0,0,0.00,0.00,0.00,1337,268.4204,4107.1452,47402.7359,0.0,63.3398,0.0,-3569.0018,-562.2534,0.0,0.0,45.3372,,,
2018-04-30,2018-10-30,2018-10-30,2019-01-30,0.0,2017-02-01,CNT000880,Merchant 000880,True,True,True,0,3969,485,1,2657854,0,0.00,0.00,0.00,636,1072.7534,9523.692,121614.1941,247.079,606.0846,216.4,-675.0391,-275.1468,0.0,106.3353,623.4871,0.0268,96.0,0.7716083333333332
2018-09-30,2019-03-30,2019-03-30,2019-06-30,0.0,2016-09-27,CNT000825,Merchant 000825,True,True,True,0,254638,267,1,1234404,0,0.00,0.00,0.00,914,20.7467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-02-28,2018-08-28,2018-08-28,2018-11-28,0.0,2015-02-01,CNT000512,Merchant 000512,True,True,False,0,1667,327,1,0,0,0.00,0.00,0.00,1304,348.4171,937.5933,7958.7448,9.7358,45.5121,0.0,-720.0041,61.3007,0.0,8.6111,25.2282,,,
2018-05-31,2018-11-30,2018-11-30,2019-02-28,0.0,2017-09-01,CNT000841,Merchant 000841,True,False,True,0,1447,246,1,1216,37,329916.05,0.00,254208.43,455,609.6864,39435.3706,641824.3541,0.0,469.7327,0.0,93646.7104,-189.1792,0.0,0.0,371.141,,,
2018-07-31,2019-01-31,2019-01-31,2019-04-30,0.0,2017-10-01,CNT000784,Merchant 000784,True,True,True,0,258462,539,1,0,19,619436.25,0.00,36153.67,487,842.6934,10622.8276,117051.3538,28.8442,643.3422,77.0667,4733.1307,-228.0563,0.0,34.1674,510.9099,-0.4717,129.0,0.71215
2019-04-30,2019-10-30,2019-10-30,2020-01-30,0.0,2013-12-01,CNT000626,Merchant 000626,True,True,True,0,1701,438,1,22869569,0,0.00,0.00,0.00,2159,3466.4371,48570.1625,684192.8631,136.3513,6781.4237,38.1276,-29576.3687,-1527.7324,0.0,53.8288,4871.8098,0.7804,14.0,0.83415
2018-06-30,2018-12-30,2018-12-30,2019-03-30,1.0,2018-02-12,CNT000236,Merchant 000236,True,True,True,1,1897,354,1,0,0,0.00,0.00,0.00,321,153.8902,1433.7424,15543.0068,0.0,192.2755,0.0,6288.8632,399.909,0.0,0.0,181.4304,,,
2018-11-30,2019-05-30,2019-05-30,2019-08-30,0.0,2013-07-01,CNT000448,Merchant 000448,True,False,True,0,1026,431,1,0,35,4948971.97,0.00,477264.55,2159,2596.0331,4269.4546,118506.3568,317.1562,4872.8683,0.0,78139.8833,945.9651,31.3139,315.3592,5445.4168,,,
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2014-12-01,CNT000763,Merchant 000763,True,False,True,0,782,603,1,0,0,0.00,0.00,0.00,1672,926.2114,1919.6646,31481.0635,0.0,105.7839,0.0,-1992.7677,-449.2052,0.0,0.0,83.8989,,,
2018-07-31,2019-01-31,2019-01-31,2019-04-30,0.0,2017-07-03,CNT000715,Merchant 000715,True,True,True,0,777,246,1,34849786,0,0.00,0.00,0.00,577,177.2681,1657.3644,36467.8244,10.2676,96.2256,36.0346,-1739.0364,124.1,0.0,10.0631,101.6223,0.9702,232.0,0.9754
2017-12-31,2018-06-30,2018-06-30,2018-09-30,0.0,2015-12-01,CNT000952,Merchant 000952,True,True,True,0,268884,393,1,0,0,0.00,0.00,0.00,942,265.4972,1286.6838,70373.8294,0.0,614.0937,0.0,-39309.31,-78.5849,0.0,0.0,669.9187,,,
2018-04-30,2018-10-30,2018-10-30,2019-01-30,0.0,2018-01-01,CNT000591,Merchant 000591,True,True,True,1,1715,299,1,0,19,0.00,0.00,943583.60,302,59.142,1735.8775,48322.2083,0.0,109.5658,87.8282,-7122.6683,-186.4221,0.0,0.0,75.8875,0.9682,88.0,0.9925666666666666
2018-02-28,2018-08-28,2018-08-28,2018-11-28,0.0,2013-01-01,CNT000462,Merchant 000462,True,True,True,0,1947,180,1,15185089,0,0.00,0.00,0.00,2065,8954.2367,69597.2616,1762331.3,507.4326,3546.8094,0.0,30862.0296,2302.9381,145.8127,437.3552,2622.9099,,,
2018-02-28,2018-08-28,2018-08-28,2018-11-28,0.0,2013-12-01,CNT000618,Merchant 000618,True,False,True,0,2613,455,1,0,0,0.00,0.00,0.00,1731,152.9547,143.989,988.0986,0.0,147.1493,0.0,0.0,0.0,0.0,0.0,125.7689,,,
2018-02-28,2018-08-28,2018-08-28,2018-11-28,0.0,2017-01-01,CNT000844,Merchant 000844,True,True,True,0,4257,447,1,344263,44,3300450.39,0.00,358586.04,604,1537.5781,5756.4356,106091.721,242.213,455.457,22.3875,4341.5908,505.0625,0.0,247.5871,432.7444,0.9995,6.0,0.9995
2018-09-30,2019-03-30,2019-03-30,2019-06-30,0.0,2018-02-02,CNT000753,Merchant 000753,True,True,True,0,315,357,1,0,19,1982417.55,0.00,0.00,421,101.5293,423.1315,21835.2131,0.0,0.0,0.0,-9282.8163,-78.7971,0.0,0.0,0.0,,,
2018-11-30,2019-05-30,2019-05-30,2019-08-30,0.0,2014-11-01,CNT000811,Merchant 000811,True,False,True,0,289356,280,1,0,0,0.00,0.00,0.00,1671,258.713,2022.0682,98222.0443,38.3043,80.1684,0.0,-3230.3165,0.0,0.0,36.5795,73.7998,,,
2018-01-31,2018-07-31,2018-07-31,2018-10-31,1.0,2016-09-30,CNT000016,Merchant 000016,True,True,True,1,281559,274,1,0,0,0.00,0.00,0.00,669,24.4479,170.6239,4753.2649,0.0,0.0,0.0,585.147,30.0919,0.0,0.0,0.0,,,
2018-06-30,2018-12-30,2018-12-30,2019-03-30,0.0,2015-09-01,CNT000522,Merchant 000522,True,True,True,0,3452,473,1,0,17,1783174.43,0.00,1193759.04,1216,1855.4556,37585.0467,671598.629,9.7935,1556.1744,18.1356,-65750.608,-2319.8662,0.0,10.3884,1255.4903,0.2023,0.0,0.2023
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2014-02-01,CNT000583,Merchant 000583,True,False,True,0,268724,400,1,0,0,0.00,0.00,0.00,1914,5353.1774,22832.2087,426699.7837,48.2637,2325.3234,0.0,-34442.927,-923.4597,0.0,9.3747,1714.287,,,
2018-10-31,2019-04-30,2019-04-30,2019-07-30,1.0,2018-07-01,CNT000275,Merchant 000275,True,False,True,1,267,396,1,0,0,0.00,0.00,0.00,303,159.4851,7134.8367,58341.9923,0.0,62.1792,0.0,-20406.1543,-147.9615,0.0,0.0,67.5504,,,
2018-01-31,2018-07-31,2018-07-31,2018-10-31,0.0,2017-06-01,CNT000535,Merchant 000535,True,True,True,0,4837,386,1,0,17,581130.06,0.00,0.00,425,226.8126,1669.2721,27096.559,0.0,68.0748,0.0,77.8248,25.6292,0.0,0.0,64.4327,,,
2018-06-30,2018-12-30,2018-12-30,2019-03-30,1.0,2018-01-01,CNT000227,Merchant 000227,True,True,True,1,325,385,1,0,0,0.00,0.00,0.00,363,94.1126,1053.7821,12506.5878,0.0,20.6274,0.0,-5051.8443,-306.7556,0.0,0.0,21.8634,,,
2019-02-28,2019-08-28,2019-08-28,2019-11-28,0.0,2017-02-01,CNT000866,Merchant 000866,True,False,True,0,1627,344,1,2722888,0,0.00,0.00,0.00,938,303.3092,20767.4931,277609.7315,0.0,0.0,0.0,25595.8893,351.1802,0.0,0.0,0.0,,,
2018-08-31,2019-02-28,2019-02-28,2019-05-28,0.0,2014-12-01,CNT000763,Merchant 000763,True,False,True,0,959,754,1,0,17,839170.45,0.00,0.00,1550,1039.5009,5421.3714,90858.7923,40.5044,127.4858,22.8432,-14889.9443,-1363.5188,0.0,38.8891,26.5752,0.9882,1.0,0.9882
2019-01-31,2019-07-31,2019-07-31,2019-10-31,1.0,2017-08-01,CNT000864,Merchant 000864,True,True,True,1,325223,266,1,0,0,0.00,0.00,0.00,729,93.5051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2018-10-31,2019-04-30,2019-04-30,2019-07-30,0.0,2011-12-16,CNT000438,Merchant 000438,True,True,True,1,298623,494,1,250895414,0,0.00,0.00,0.00,2692,29246.9717,75457.4517,1223242.0,1357.447,7951.3456,260.6432,12953.8594,2906.2356,214.9737,961.5807,5974.7344,0.0,34.0,0.8257013888888888
2019-05-31,2019-11-30,2019-11-30,2020-02-29,0.0,2019-05-01,CNT000901,Merchant 000901,True,False,True,0,1887,356,1,0,0,0.00,0.00,0.00,213,152.1842,4148.9139,70671.5418,19.0126,49.5972,0.0,2911.2243,267.3324,0.0,22.904,44.353,,,
2018-11-30,2019-05-30,2019-05-30,2019-08-30,0.0,2018-11-01,CNT000319,Merchant 000319,True,False,True,0,3981,418,1,0,0,0.00,0.00,0.00,210,513.9141,4616.0124,91982.4825,57.9586,1620.6964,0.0,15730.2782,554.6843,13.5577,18.6762,1551.3908,,,
2018-01-31,2018-07-31,2018-07-31,2018-10-31,0.0,2016-12-31,CNT000884,Merchant 000884,True,True,True,0,256122,281,1,0,0,0.00,0.00,0.00,577,69.3167,82.4594,8545.9436,0.0,0.0,0.0,-1671.931,0.0,0.0,0.0,0.0,,,
2018-04-30,2018-10-30,2018-10-30,2019-01-30,0.0,2018-02-01,CNT000892,Merchant 000892,True,True,True,0,358,261,1,0,0,0.00,0.00,0.00,271,167.8555,5646.5532,121351.2905,0.0,211.2719,0.0,-1104.4891,-16.7528,0.0,0.0,207.9984,,,
2018-12-31,2019-06-30,2019-06-30,2019-09-30,0.0,2018-12-01,CNT000871,Merchant 000871,True,False,True,0,574,462,1,0,0,0.00,0.00,0.00,211,259.7025,3494.4132,78246.9833,36.3599,268.6482,0.0,2605.8486,66.304,0.0,42.7756,262.6639,,,
2018-02-28,2018-08-28,2018-08-28,2018-11-28,0.0,2017-12-13,CNT000718,Merchant 000718,True,True,True,0,317441,310,1,0,0,0.00,0.00,0.00,258,76.3449,3089.2942,36543.78,0.0,980.2154,21.6654,69.2639,-91.205,0.0,0.0,875.1551,-0.8537,1.0,-0.8537
2018-06-30,2018-12-30,2018-12-30,2019-03-30,0.0,2016-12-15,CNT000104,Merchant 000104,True,True,True,0,4856,394,1,0,18,1118625.01,0.00,142156.61,745,202.1244,10320.019,182433.342,0.0,207.902,0.0,-7192.8316,254.3126,0.0,0.0,171.8306,,,
2018-05-31,2018-11-30,2018-11-30,2019-02-28,0.0,2015-06-01,CNT000785,Merchant 000785,True,False,False,0,256123,350,1,0,0,0.00,0.00,0.00,1278,2845.4958,44954.1905,729616.478,78.1843,1443.6611,42.1599,-46871.4373,3714.8922,81.2855,76.9437,1449.2227,-0.8286,49.0,-0.8286
2018-04-30,2018-10-30,2018-10-30,2019-01-30,0.0,2013-04-01,CNT000388,Merchant 000388,True,True,True,0,1573,334,1,13921100,0,0.00,0.00,0.00,2038,1796.9821,36555.4798,1255939.9,262.0677,3015.4314,22.7256,-203248.0841,-1774.2075,17.2337,155.4886,2150.7805,0.9946,3.0,0.9946
2019-03-31,2019-09-30,2019-09-30,2019-12-30,0.0,2018-04-01,CNT000018,Merchant 000018,True,False,True,0,4805,654,1,0,0,0.00,0.00,0.00,547,659.577,2032.042,16714.267,0.0,54.22,0.0,-1196.7562,-445.1997,0.0,0.0,24.2451,,,
2019-02-28,2019-08-28,2019-08-28,2019-11-28,0.0,2017-08-01,CNT000174,Merchant 000174,True,False,True,0,4913,408,1,0,17,946917.80,0.00,0.00,757,39.979,137.6624,2329.6628,0.0,63.1218,0.0,-249.5545,15.3685,0.0,0.0,68.1125,,,
2018-05-31,2018-11-30,2018-11-30,2019-02-28,0.0,2013-07-01,CNT000533,Merchant 000533,True,True,True,1,9814,689,1,145376544,31,0.00,0.00,1851549.09,1978,6292.9806,130483.5755,2130098.0,78.8984,5661.3925,104.7462,-79837.8279,3178.1428,0.0,66.1681,4857.5495,-0.6996,45.0,0.646625
2019-04-30,2019-10-30,2019-10-30,2020-01-30,0.0,2018-03-01,CNT000762,Merchant 000762,True,False,True,0,764,257,1,0,0,0.00,0.00,0.00,608,263.1013,1436.5519,20577.3965,0.0,26.3855,0.0,-7735.8721,-323.3168,0.0,0.0,27.8045,,,
2018-08-31,2019-02-28,2019-02-28,2019-05-28,0.0,2016-12-01,CNT000406,Merchant 000406,True,True,True,0,10205,417,1,0,19,0.00,0.00,746355.04,819,1964.9563,7717.1237,107399.7145,42.1968,1035.0359,145.4087,3416.0209,342.7932,0.0,35.5316,990.349,0.765,17.0,0.90748
2018-09-30,2019-03-30,2019-03-30,2019-06-30,0.0,2018-09-03,CNT000252,Merchant 000252,True,False,True,0,299,688,1,0,0,0.00,0.00,0.00,208,366.9767,4069.4185,56263.9243,76.2371,1769.2364,0.0,798.4151,206.9656,0.0,66.1391,1889.8118,,,
2018-05-31,2018-11-30,2018-11-30,2019-02-28,0.0,2013-06-01,CNT000445,Merchant 000445,True,False,True,0,1000,242,1,0,19,2723446.23,0.00,0.00,2008,1704.1273,12942.7514,272523.7003,0.0,421.1591,0.0,-16132.9395,1189.9328,0.0,0.0,246.9624,,,
2017-11-30,2018-05-30,2018-05-30,2018-08-30,0.0,2017-10-01,CNT000921,Merchant 000921,True,True,True,0,282070,458,1,0,0,0.00,0.00,0.00,241,657.9725,4792.2171,77150.2308,0.0,94.8949,0.0,8149.5233,1250.6715,0.0,0.0,77.3696,,,
